standard_deviation_e1,standard_deviation_e2,standard_deviation_e3,standard_deviation_e4,standard_deviation_e5,standard_deviation_e6,standard_deviation_e7,standard_deviation_e8,root_mean_square_e1,root_mean_square_e2,root_mean_square_e3,root_mean_square_e4,root_mean_square_e5,root_mean_square_e6,root_mean_square_e7,root_mean_square_e8,minimum_e1,minimum_e2,minimum_e3,minimum_e4,minimum_e5,minimum_e6,minimum_e7,minimum_e8,maximum_e1,maximum_e2,maximum_e3,maximum_e4,maximum_e5,maximum_e6,maximum_e7,maximum_e8,zero_crossings_e1,zero_crossings_e2,zero_crossings_e3,zero_crossings_e4,zero_crossings_e5,zero_crossings_e6,zero_crossings_e7,zero_crossings_e8,average_amplitude_change_e1,average_amplitude_change_e2,average_amplitude_change_e3,average_amplitude_change_e4,average_amplitude_change_e5,average_amplitude_change_e6,average_amplitude_change_e7,average_amplitude_change_e8,amplitude_first_burst_e1,amplitude_first_burst_e2,amplitude_first_burst_e3,amplitude_first_burst_e4,amplitude_first_burst_e5,amplitude_first_burst_e6,amplitude_first_burst_e7,amplitude_first_burst_e8,mean_absolute_value_e1,mean_absolute_value_e2,mean_absolute_value_e3,mean_absolute_value_e4,mean_absolute_value_e5,mean_absolute_value_e6,mean_absolute_value_e7,mean_absolute_value_e8,wave_form_length_e1,wave_form_length_e2,wave_form_length_e3,wave_form_length_e4,wave_form_length_e5,wave_form_length_e6,wave_form_length_e7,wave_form_length_e8,willison_amplitude_e1,willison_amplitude_e2,willison_amplitude_e3,willison_amplitude_e4,willison_amplitude_e5,willison_amplitude_e6,willison_amplitude_e7,willison_amplitude_e8,label,gesture,gb_score,is_synthetic
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8307139248177774,0.3465725761902112,0.0202035856269397,0.5923865704870331,0.628889241955046,0.7346336100480014,0.2440802574229304,0.6693567540573141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0437652081852884,0.252731685923104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.483759266081843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
-0.7011991323659259,-0.9359710429267204,-0.8554226233091735,-0.651444995917408,-0.9170681811974732,-0.8306112568374806,-0.8294079568988797,-0.6935426451450619,-0.6876745095566362,-0.9175189586782097,-0.8453649225318923,-0.6458664810052448,-0.8605260513195613,-0.7919176501721223,-0.8124525265195863,-0.6598380010720845,0.7505897445981279,1.0673201407508337,1.0306243436515337,0.755397376290746,0.8583907295189142,0.8710096668498064,1.0167371112961423,0.8130952614468672,-0.7858674674502664,-0.9193357495784668,-0.94245069348921,-0.6653011725832941,-0.8194165526243841,-0.8119304533467219,-0.9807382107706978,-0.7392672658088998,-0.8420692122595244,-1.398172569604644,-1.3117004335480331,-0.4844936788723786,-1.633456861011022,-1.8969666835403247,-1.7109629485996132,-1.7571741198546391,-0.6686229543453132,-0.949885312064904,-0.8719082828160232,-0.6224222311204506,-1.017140245896484,-0.857231724555821,-0.795849178305559,-0.6693295351877251,-0.4157956474862421,-0.6606226182009265,-0.7214465860279138,-0.1793911522541333,-0.1540058504892528,-0.5765155905027063,-0.4058495543012191,-0.4436918193378466,-0.6905258729639495,-0.8989619062629423,-0.8259821509587981,-0.6253483076203654,-1.0133517892529331,-0.8590138538917975,-0.7529206278332895,-0.6554445088277455,-0.6924177063438925,-0.9069847829164536,-0.8281881277663384,-0.6305403038337314,-0.9461398362922862,-0.8547154134307163,-0.763307434484221,-0.6714511694463875,-0.7502927123399358,-1.153421190346039,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,6,rest,0,0
-0.6149589398155767,-0.5046495808290796,-0.8383440067712171,-0.7748592489629217,-0.2963771861232125,-0.2050282965963518,-0.7135789882887567,-0.6373503352056411,-0.6157382072967971,-0.5159084561073798,-0.8277927111941459,-0.7581387016823129,-0.3141195344736449,-0.2138869490134583,-0.7120488606488744,-0.6231568162079774,0.6493393813110969,0.3205194128754829,1.0032104818485548,0.8267743282148882,0.2647320848731306,0.1351990468904846,0.8495925594987845,0.7435280195944061,-0.6800791030457125,-0.6459715761282592,-0.94245069348921,-0.8010269679005854,-0.0475181128895894,-0.2034476486215518,-0.7447722765605362,-0.704555594219095,-0.5465594705932159,-0.019338968389941,-1.355886856339133,-0.3883226571319592,0.0377894553147545,0.1479754281834569,-0.3608276560516582,-1.0698320062849247,-0.6272734609366725,-0.5416244904552588,-0.861467118026409,-0.7613380696759857,-0.3309676865300016,-0.2092164762212333,-0.6693710988300258,-0.6092933326401819,-0.5157148016339794,-0.5802795149985518,-0.7214465860279138,-0.6915271466511846,-0.5594062238937484,-0.4033963422721003,-0.4058495543012191,-0.3888215437887912,-0.5977683337948763,-0.5278858986666463,-0.801558566162201,-0.7545866144275889,-0.3795664585226269,-0.2237871833401589,-0.6526986870075396,-0.5931084331108002,-0.5953055004601668,-0.5497607238851789,-0.8150324014965367,-0.7511835567564951,-0.3287371532989134,-0.1996506452143749,-0.651457303014201,-0.60008181909301,-0.7502927123399358,-0.5613334539803037,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.0723875156783998,-1.0459274493399155,-0.7576782803851408,2,middle_finger,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8064502166825507,0.518099641213274,0.8474473823749312,0.8002782140940339,0.5670665505492053,0.6298156973353557,0.6805383104607221,0.5295672058729419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645344925955049,0.1342875859694644,0.4829032780318902,0.600820952267487,0.0881198835788309,0.0,0.701892531196482,0.7138952952737737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349687856978399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190882210927746,0.4968637464839981,0.0,0.0,0.3158507338926206,0.0,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8219750308535416,0.0907551231796381,0.5245562391507523,0.6749997923056745,0.6391027857273746,0.6491660599031038,0.3475511465361868,0.5913731649121712,0.0,0.0,0.0,0.0,0.0,0.0,0.252177950562291,0.0,0.0,0.0,0.7079716237616271,0.1917099796593725,0.0,0.2013879108221564,0.2036068434298987,0.3793925554831391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591856520916246,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8385219074233273,1.0,1.0,0.8990070699998535,0.8810881787666616,0.8626639684795414,0.9887009663851806,0.8084238269813089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217271977505894,0.9875953674824612,1.0,0.6373053199423275,0.2757023684786881,0.8347350775363792,1.0,0.797464824765557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7379990025297836,1.0,1.0,0.8199601425713817,0.6917995152249153,0.8690543929791551,1.0,0.8133142332539071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
-0.6937874678555445,-0.4927033854128557,-0.8561687268443446,-0.8134786750860076,-0.4137288122127704,-0.2698205547942434,-0.7206493448518746,-0.6567347964867567,-0.6689867092956563,-0.5009332103191557,-0.842832456780276,-0.791277839764587,-0.4004999764750214,-0.2803374365155757,-0.7166139289058183,-0.6354401059555317,0.6999613229429873,0.2084852038257206,1.0306243436515337,0.755397376290746,0.4626182997550584,0.0918737020513769,0.7779661661809746,0.7783138666723759,-0.5742907386411588,-0.5287940791632985,-0.94245069348921,-0.7331684134673899,-0.5988761576409112,-0.5076862693484582,-0.8155631139442044,-0.704555594219095,-1.03907570670373,-0.4947988308777696,-1.3117004335480331,-1.3981183854063637,-0.1927272779715594,-0.1076423357820158,-0.7290463722011005,-1.3705441809716747,-0.6858526975416452,-0.5732428477425868,-0.8723015755136398,-0.8020799194170367,-0.4567857471759731,-0.3078603079180892,-0.696445937985447,-0.6315907683856441,-0.6156211669484712,-0.6606226182009265,-0.8300398288503493,-0.6915271466511846,0.0486813634010459,-0.4033963422721003,-0.3706744820525958,-0.3339582911855375,-0.6906788120227607,-0.5659997895691181,-0.8229149367466088,-0.8305546856150845,-0.3541575991766323,-0.2779038875063772,-0.6518315674534452,-0.611039067603043,-0.6911904296007086,-0.5480623527645865,-0.8209309972115051,-0.8247331971367535,-0.3630190089412713,-0.306838626906504,-0.6624769135425443,-0.6231700591747025,-0.7502927123399358,-0.2652895857974359,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.4670838798868977,-1.0459274493399155,-0.7576782803851408,2,middle_finger,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7544815520985988,0.3921561750212275,0.3720661151695528,0.6447800106066816,0.3616753421445997,0.3270313446978812,0.8243765931119282,0.7368709966668742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082968606927174,0.0,0.0,0.0999360374204367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0476588255914055,0.0,0.4575662143485564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
-0.7186967733234244,-0.982461948826951,-0.8705184441509222,-0.7334525077370391,-0.0098680337510101,-0.7431361361806986,-0.8270370918799225,-0.6720432410844814,-0.6966665473391161,-0.9489831935112288,-0.8504091808453161,-0.7068231437551211,-0.0292767773678747,-0.7247633823103993,-0.8104483502116597,-0.652737922229241,0.7505897445981279,1.0673201407508337,0.9758001287953268,0.755397376290746,-0.6257875438899255,0.7844420820529959,0.9689810884418312,0.7783138666723759,-0.6800791030457125,-0.9974390850480304,-0.94245069348921,-0.7331684134673899,-0.1577953676739653,-0.7684646142306739,-0.957141768366913,-0.773976715993893,-0.9405724594816272,-1.730994473346124,-2.37217458053443,-0.965348787574476,-0.4808731945794519,-1.232360497230096,-1.7518761392828843,-1.3705441809716747,-0.7198112643570157,-1.001773200568148,-0.8988904308688651,-0.8125824736418173,-0.1900067232960619,-0.7634727361546653,-0.7999466590165487,-0.6533228087884715,-0.5157148016339794,-0.6606226182009265,-0.8300398288503493,-0.6915271466511846,-0.3567190100034496,-0.7496569994153695,-0.3706744820525958,-0.2790880156364821,-0.71064118267411,-0.955514890896822,-0.8511732526140735,-0.7371671232958914,-0.1852255089596037,-0.763500119654939,-0.7567425229588365,-0.6376968849925189,-0.7219195511319654,-0.9767377557987336,-0.8590280297721581,-0.7732333849401312,-0.2486851787573134,-0.761812048271872,-0.7603410334217191,-0.6448611830993958,-0.7502927123399358,-1.153421190346039,-1.2984624107852754,-0.6823193651916142,0.1882131682231022,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,5,thumb,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8637778599285758,1.0,1.0,0.7857329442351353,0.4534339398267689,0.9271555983568204,0.9699063576559006,0.7678042402985524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7282869530221479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4968893280925021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
0.0,0.1671435198599435,0.0,0.0,0.3200824759814752,0.0067058331659014,0.0,0.0,0.0,0.1378128331417446,0.0,0.0,0.2905151277792261,0.0248707716006275,0.0,0.0,0.4269313757551136,0.4604793001195521,0.1575988741072797,0.0,0.0,0.0,0.3607022473317718,0.21945057505157,0.0,0.0,0.0,0.0,0.0769024385423896,0.0580506890063907,0.0,0.0146252033165815,0.0269533684969741,0.4782193604320147,0.3174552995145462,0.027330897656311,0.7427239835256625,0.6874603986174279,0.4272853843679807,0.0,0.0,0.2270713703467737,0.0,0.0,0.4869253291202413,0.1328074129196315,0.0,0.0,0.6846916888349206,1.0,1.0,0.4667606954860358,1.0,1.0,1.0,1.0,0.0,0.5176479574337505,0.015520947512938,0.0,0.3963774442187904,0.1421922149584544,0.0,0.0,0.0,0.2911213877539323,0.0,0.0,0.3396780722752226,0.1149274763619874,0.0,0.0,0.0,0.0,0.2856700463738817,0.0,0.8798011006137639,0.7400565321822001,0.4259523584951213,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7887409685667861,0.9758082565289412,0.8325861840137989,0.7478629117378972,0.7551258698846278,0.552927505206635,0.6192148524474163,0.7390919590130909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4273605821835722,0.2926908640071405,0.8357594333133751,0.7670022324282997,0.7892520529619227,0.7026752823762185,0.9101162621886794,0.7395622619331067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699876526806677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0838309324163631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
0.0930460432070479,-0.2486925956574325,-0.67310762522176,-0.7632398390163238,-0.6239931940834079,-0.4678526201840839,-0.6352082178131574,-0.5104688536216225,0.0753455080726361,-0.259058662822715,-0.672278640855089,-0.7369904717486824,-0.5762150479607214,-0.4689505728898807,-0.6375974222470083,-0.5125305337624635,-0.1100545433997609,-0.127569627159296,0.7565032693704988,0.755397376290746,0.6605045146369862,0.5680203498982561,0.7540652318628489,0.6391793829674536,0.5365040137449608,-0.216380737285044,-0.6183871480293943,-0.7331684134673899,-0.8194165526243841,-0.5076862693484582,-0.7447722765605362,-0.6351366938491088,0.290718130794658,-0.019338968389941,-0.5605312460993356,-1.109605320185105,-0.7113899278657659,-0.0053952301958267,0.0892174414643268,-0.3395310106171028,0.1593782042948678,-0.278041406792033,-0.698976727341824,-0.7724451727331184,-0.6571775703452631,-0.4397135733066346,-0.6123654969852297,-0.4643380431939927,-0.5157148016339794,-0.4196035918528836,-0.7214465860279138,-0.5634849538760115,-0.5594062238937484,0.116005723783832,-0.4058495543012191,-0.2790880156364821,0.0474815553301353,-0.3071277398690183,-0.6685841304793256,-0.7774467137483644,-0.56819962084126,-0.3872616040971146,-0.5625576679068922,-0.4576055786978276,0.1483770029575737,-0.3158536500010226,-0.6771469209547036,-0.752652289974534,-0.6717386438507872,-0.4497610175143423,-0.5870587424708562,-0.4636480528383538,0.7153828867836752,0.3267981505682993,-0.7765722205672237,-0.6823193651916142,-0.5049497684582015,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,1,index_finger,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5937372735020479,0.9918722603025856,0.9170943285338372,0.5981865858602519,0.0688668235827952,0.0,0.7329826820905699,0.3861408451808354,0.0,0.0,0.0,0.0,0.0,0.2119502455870559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8926244465944848,0.0,0.0,0.0,0,synthetic,0,1
-0.2327360899623307,-0.6355791736178724,-0.7246807545159124,-0.7035308480190656,-0.6779952139585931,-0.6319172271997977,-0.7618043294179714,-0.6117960337190964,-0.2387502812510311,-0.6381071825694096,-0.7209640028555514,-0.6842926765709264,-0.6220049539464033,-0.6147012151049791,-0.754544821252133,-0.6028993558377912,0.2949469097483627,0.8432756207334442,0.8113099404779518,0.612634335607858,0.5615550748371462,0.6978744972561853,0.8734690427332088,0.6739607777419448,-0.415604806806667,-0.6850257431697759,-0.8074288250197234,-0.6653011725832941,-0.7091392978400082,-0.4642259935037676,-0.8627559987517739,-0.6004294650689274,0.6354794960720179,0.3134829353515389,-0.7814633600548349,-0.965348787574476,-0.7113899278657659,-0.9767427332646232,-0.8108727535676432,-0.8550375957943888,-0.1901502449024699,-0.6330353255676633,-0.7434906537230438,-0.6927988275454197,-0.6606669245605116,-0.6091641930440432,-0.7174669033024276,-0.5847068691483244,0.6832383151393956,-0.3392707719095902,-0.5042601003830428,-0.6915271466511846,-0.5594062238937484,-0.5765155905027063,-0.4410201244287303,-0.4436918193378466,-0.154283298006715,-0.5681635740731572,-0.7031794535703001,-0.7046666480611355,-0.6968089560092104,-0.6289878796318153,-0.6896957879822407,-0.5737181232577772,-0.1478687216663387,-0.5786765809127012,-0.7143382636221134,-0.693808811687717,-0.6946054098875788,-0.6129440862147476,-0.693827488574214,-0.5735007886188193,-0.7502927123399358,-1.153421190346039,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,1,index_finger,0,0
0.0,0.0,0.0,0.0,0.0,0.0387766351510412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487022976968816,0.0,0.0,0.0,0.9554295071659944,0.9731338717957008,0.5432786682796648,0.2628569929425282,0.0,0.6154696997424273,0.5170920569287888,0.235566775932134,0.0,0.0,0.0,0.0,0.0064707257709989,0.0,0.0,0.0572402908156908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0800996456630821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3291726848454415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
-0.7674456594844901,-0.936095113205524,-0.8486872502998897,-0.8356092853600194,-0.8771494826682568,-0.8306112568374806,-0.8264292248611194,-0.6749275282416404,-0.7449889764658343,-0.9198256150691756,-0.8382430086426528,-0.8011953920373843,-0.8207626877990918,-0.7919176501721223,-0.8036471407963346,-0.65370402367006,0.8518401078851588,1.0673201407508337,1.0306243436515337,0.8267743282148882,0.8583907295189142,0.8710096668498064,0.9689810884418312,0.7783138666723759,-0.7858674674502664,-0.9193357495784668,-0.9154477024369436,-0.8010269679005854,-0.8194165526243841,-0.8553935108270911,-0.9807382107706978,-0.7392672658088998,-1.285333824758987,-1.065350665863164,-1.6210053930857322,-1.6385459397574125,-1.8063444109757576,-2.2037080002988927,-1.7518761392828843,-1.3275852988735677,-0.787255832348801,-0.950914624196962,-0.8622574850821966,-0.8520915179208172,-0.9332615387991698,-0.8723738011826077,-0.7962048861469136,-0.6516046656598823,-0.4157956474862421,-0.4999466950552583,-0.7214465860279138,-0.6915271466511846,-0.5594062238937484,-0.7496569994153695,-0.4410201244287303,-0.4436918193378466,-0.7631604554699214,-0.9036023115848576,-0.826167610422791,-0.8302922001322781,-0.940025135379438,-0.8501655478989693,-0.7468626153121835,-0.6382326872775183,-0.7846208052548829,-0.9180459691890298,-0.8322695379903767,-0.8217957307006754,-1.0032884579714358,-0.8797325486827123,-0.7666968324075549,-0.6511571616786935,-0.7502927123399358,-1.153421190346039,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,6,rest,0,0
-0.8332795784756721,-1.029477494763265,-0.9091155042909216,-0.9442541265716784,-0.9690204893693668,-0.8154105963314737,-0.8338081060742643,-0.7069775099053434,-0.789766718234821,-0.9721038196800512,-0.8803026133092943,-0.888967457448204,-0.8720473825030552,-0.7648561602156742,-0.8168784158662575,-0.675172944577146,0.9024620495170492,1.1046632838952788,1.1128589115609686,0.898160416973634,0.9573275046010018,0.8710096668498064,0.992860628061718,0.8130952614468672,-0.8387616496525433,-1.0364907527828122,-0.996461860499859,-0.8688942087846812,-0.8194165526243841,-0.8553935108270911,-0.9807382107706978,-0.7392672658088998,-1.8271016844805523,-2.6343682120729985,-2.062869620996731,-2.0713155375892995,-1.9216027776189144,-1.8458431307472307,-1.9564420926992407,-1.8001330019527464,-0.8418938715248816,-1.050573152675218,-0.9272528850239198,-0.966303831640638,-1.0765711058318344,-0.8679765046265935,-0.8020843263323822,-0.6884871055352542,-0.6156211669484712,-0.7409554381442199,-0.8300398288503493,-0.6915271466511846,-0.7621193834079452,-0.5765155905027063,-0.4761951966773536,-0.3339582911855375,-0.8373970746169422,-1.0073284053760716,-0.8849853661224936,-0.9443349837166728,-1.0597689881016663,-0.8144312837559713,-0.7578290500364671,-0.6738337724363664,-0.8509881552901317,-1.028614283937342,-0.8844279867140747,-0.9247576952678164,-1.0604736664762442,-0.8463763683467176,-0.7658508386858908,-0.6833445685264836,-0.7502927123399358,-1.153421190346039,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,6,rest,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7371127884925821,1.0,1.0,0.8898328347668593,0.8390688474000698,0.90531359353882,0.9909782752621232,0.7599171511879104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,synthetic,0,1
-0.1811346044020804,-0.7164552710722194,-0.7536459246347447,-0.8120682264797732,-0.8739679246672681,-0.7840798507694591,-0.8235606801983686,-0.6377576351703026,-0.204267771146043,-0.7419067201628754,-0.7462163042073836,-0.7688164844429205,-0.8072915928768525,-0.7520291955970556,-0.8020697798132443,-0.6288920850788705,0.0418372015889112,0.9179571274059072,0.9209759139391196,0.8267743282148882,0.8583907295189142,0.8710096668498064,0.992860628061718,0.7087466248199148,-0.415604806806667,-0.7631290786393397,-0.8614382637283335,-0.8010269679005854,-0.8194165526243841,-0.8119304533467219,-0.957141768366913,-0.704555594219095,0.2414665071836066,0.0282070178588417,-0.7814633600548349,-0.965348787574476,-1.6910860443326006,-1.6413489195748523,-1.588223376549799,-1.0268731241868174,-0.0911760974795474,-0.702111407045342,-0.7566848673959752,-0.8101050088190417,-0.9181186362112012,-0.8093771368758711,-0.784982987805714,-0.6110059864935999,-0.3158892821717503,-0.6606226182009265,-0.6671534396004664,-0.6915271466511846,-0.5594062238937484,-0.5765155905027063,-0.4410201244287303,-0.3888215437887912,-0.1543597675361206,-0.6462683737611229,-0.7196710797530491,-0.8003640826290249,-0.947187487760302,-0.7729742905782214,-0.7472817230966624,-0.6012402801358115,-0.1675366181917206,-0.6815913386239849,-0.7324810900091967,-0.7967707762548579,-0.954701153496461,-0.8011138000571528,-0.7578030522567267,-0.5993832610145103,0.3489639870027725,-0.8573773221631713,-1.2984624107852754,-0.6823193651916142,-0.5049497684582015,-0.8617802440953957,-1.0459274493399155,-0.7576782803851408,6,rest,0,0
